,Title,Year,Publisher,Genre,Platform,Metascore,Avg_Userscore,No_Players
3070,Red Orchestra: Ostfront 41-45,2006,TripwireInteractive,Action;Shooter;Shooter;First-Person;Historic;Historic;Arcade,PC,81,8.6,32  Online
3071,SSX On Tour,2005,EACanada,Sports;Alternative;Snowboarding,Xbox,81,8.1,1-2 
3072,Hot Shots Golf: Open Tee,2005,ClapHanz,Sports;Traditional;Individual;Golf;Arcade;Arcade,PSP,81,8.7,1-8 
3073,Kingdom Under Fire: The Crusaders,2004,Phantagram,Strategy;Real-Time;Fantasy,Xbox,81,8.0,2  Online
3074,The Sims Bustin' Out,2003,Maxis,Miscellaneous;Virtual Life,Xbox,81,8.6,1-2 
3075,The Simpsons: Hit & Run,2003,RadicalEntertainment,Driving;Mission-based,Xbox,81,8.5,1-4 
3076,Karnaaj Rally,2003,"InfiniteDreams,Paragon5",Driving;Car Combat,GameBoyAdvance,81,7.6,1-4 
3077,Stronghold,2001,FireFlyStudios,Strategy;Real-Time;Historic;General;Historic,PC,81,8.9,1-8 
3078,Star Fox 64 3D,2011,Nintendo,Action;Shooter;Shooter;Rail;Rail,3DS,81,8.1,4  Online
3079,Yoshi's Island DS,2006,Artoon,Action;Platformer;Platformer;2D;2D,DS,81,7.5,1 Player
3080,SOCOM: U.S. Navy SEALs Fireteam Bravo 2,2006,ZipperInteractive,Action;Shooter;Shooter;Third-Person;Tactical;Modern;Modern,PSP,81,8.8,16  Online
3081,Freedom Fighters,2003,IoInteractive,Action;Shooter;Third-Person;Tactical;Modern,PlayStation2,81,8.3,1-4 
3082,Gran Turismo 6,2013,PolyphonyDigital,Driving;Racing;Simulation;GT / Street;GT / Street;Automobile,PlayStation3,81,8.0,Up to 16 
3083,Strong Bad's Cool Game for Attractive People Episode 4: Dangeresque 3: The Criminal Projective,2008,TelltaleGames,Miscellaneous;Adventure;General;Compilation,PC,81,8.5,not specified
3084,GoldenEye 007,2010,"EurocomEntertainmentSoftware,Eurocom",Action;Shooter;Shooter;First-Person;Modern;Modern;Arcade,Wii,81,7.7,Up to 8 
3085,Kirby: Nightmare in Dream Land,2002,HALLabs,Action;Platformer;2D,GameBoyAdvance,81,8.8,1-4 
3086,Rochard,2011,RecoilGames,Action;Adventure;General;Platformer;Platformer;2D;2D,PC,81,8.1,not specified
3087,The Dishwasher: Vampire Smile,2011,SkaStudios,Action;Beat-'Em-Up;Beat-'Em-Up;2D,Xbox360,81,8.2,not specified
3088,Middle-earth: Shadow of War,2017,MonolithProductions,Action Adventure;Open-World,XboxOne,81,3.5,not specified
3089,Fallout 3: Broken Steel,2009,BethesdaGameStudios,Role-Playing;First-Person;First-Person;General;Western-Style,PC,81,7.2,1 Player
3090,Ni no Kuni II: Revenant Kingdom,2018,Level5,Role-Playing;Japanese-Style,PC,81,8.2,No Online Multiplayer
3091,Winning Eleven: Pro Evolution Soccer 2007,2007,KCET,Sports;Traditional;Team;Soccer;Sim;Sim,PSP,81,8.3,1-2 
3092,Unravel Two,2018,ColdwoodInteractive,Action;Platformer;2D,XboxOne,81,6.6,No Online Multiplayer
3093,Patapon 2,2009,SCEJapanStudio,Action;General;General,PSP,81,8.5,1-4 
3094,Tiger Woods PGA Tour 06,2005,EASports,Sports;Traditional;Individual;Golf;Sim;Sim,PC,81,8.1,4  Online
3095,Joe Danger 2: The Movie,2015,FourDoorLemon,Action;Racing;General;Arcade;Other,PlayStationVita,81,6.4,not specified
3096,MadWorld,2009,PlatinumGames,Action;Beat-'Em-Up;Beat-'Em-Up;3D,Wii,81,8.6,1-2 
3097,Metal Arms: Glitch in the System,2003,MassMedia,Action;Shooter;Third-Person;Sci-Fi,PlayStation2,81,8.9,1-2 
3098,Final Fantasy XV,2016,SquareEnix,Action RPG;Role-Playing;Action RPG,PlayStation4,81,7.5,Up to 4 
3099,RollerCoaster Tycoon 3,2004,FrontierDevelopments,Strategy;Tycoon;Management;Tycoon;Business / Tycoon,PC,81,5.1,1 Player
3100,Dragon's Dogma: Dark Arisen,2016,"Capcom,QLOC",Role-Playing;Action RPG,PC,81,8.1,No Online Multiplayer
3101,Puyo Puyo Tetris,2017,SonicTeam,Puzzle;Matching;Stacking,Switch,81,8.1,Up to 4 
3102,Guild Wars 2: Heart of Thorns,2015,ArenaNet,Role-Playing;Massively Multiplayer,PC,81,7.3,not specified
3103,AaaaaAAaaaAAAaaAAAAaAAAAA!!!: A Reckless Disregard for Gravity,2009,DejobaanGames,Action;Sports;General;Platformer;3D,PC,81,7.2,not specified
3104,Tiger Woods PGA Tour 07,2006,EARedwoodShores,Sports;Traditional;Individual;Golf;Sim;Sim,PlayStation3,81,tbd,Up to 4 
3105,Pokemon Puzzle League,2000,Nintendo,Miscellaneous;Puzzle;Matching,Nintendo64,81,8.5,not specified
3106,The Sims 2 University,2005,Maxis,Simulation;Miscellaneous;Virtual Life;Virtual;Virtual Life,PC,81,7.8,1 Player
3107,Skulls of the Shogun,2013,"17Bit,17-Bit",Strategy;Turn-Based;Fantasy;General;Fantasy;Tactics,Xbox360,81,8.1,not specified
3108,Far Cry 3: Blood Dragon,2013,UbisoftMontreal,Action;Shooter;Shooter;First-Person;Modern;Modern;Arcade,PC,81,8.1,not specified
3109,Assassin's Creed,2007,UbisoftMontreal,Action Adventure;Historic;Historic;Open-World,PlayStation3,81,7.3,No Online Multiplayer
3110,Borderlands: The Zombie Island of Dr. Ned,2009,GearboxSoftware,Action;Shooter;Shooter;First-Person;Sci-Fi;Sci-Fi;Arcade,Xbox360,81,8.2,4  Online
3111,SUPERBEAT: XONiC,2015,Nurijoy,Action;Rhythm;Music,PlayStationVita,81,7.3,not specified
3112,IL-2 Sturmovik: Birds of Prey,2009,GaijinEntertainment,Simulation;Flight;WWII;WWII;Combat,PlayStation3,81,7.3,not specified
3113,FORM,2017,CharmGames,Adventure;General,PC,81,tbd,not specified
3114,MLB 14: The Show,2014,SCEASanDiegoStudios,Sports;Traditional;Team;Baseball;Sim;Sim,PlayStation3,81,6.8,not specified
3115,Bravely Second: End Layer,2016,SiliconStudio,Role-Playing;Japanese-Style,3DS,81,8.1,No Online Multiplayer
3116,Terraria,2013,EngineSoftware,Action;Action Adventure;Platformer;Platformer;Sandbox;2D;2D,Xbox360,81,7.2,not specified
3117,Sid Meier's Civilization: Beyond Earth,2014,FiraxisGames,Strategy;Turn-Based;Sci-Fi;General;4X,PC,81,5.5,not specified
3118,Pro Evolution Soccer 2018,2017,Konami,Sports;Team;Soccer;Sim,PC,81,7.1,Online Multiplayer
3119,EA Sports Active,2009,EACanada,Sports;Miscellaneous;General;Exercise / Fitness,Wii,81,8.7,not specified
3120,Awesomenauts Assemble!,2016,"AbstractionGames,RonimoGames",Strategy;Real-Time;MOBA,XboxOne,81,7.2,not specified
3121,Plants vs. Zombies,2011,TOSE,Strategy;Real-Time;General;General;Fantasy;Defense,DS,81,7.5,1 Player
3122,Assassin's Creed Origins,2017,"Ubisoft,UbisoftMontreal",Action Adventure;Open-World,PlayStation4,81,7.2,No Online Multiplayer
3123,Hatsune Miku: Project Diva f,2014,Sega,Action;Miscellaneous;Rhythm;Music;Music,PlayStationVita,81,7.9,not specified
3124,World of Warcraft: Battle for Azeroth,2018,BlizzardEntertainment,Role-Playing;Massively Multiplayer,PC,80,5.3,Massively Multiplayer
3125,Madden NFL 07,2006,EACanada,Sports;Traditional;Team;Football;Sim;Sim,Wii,81,8.0,No Online Multiplayer
3126,Laser League,2018,roll7,Sports;Team;Futuristic,XboxOne,81,7.4,Up to 6 
3127,escapeVektor: Chapter 1,2011,Nnooo,Miscellaneous;Action Adventure;Puzzle;Action;Modern,Wii,81,7.2,not specified
3128,LostWinds,2008,FrontierDevelopments,Action;Platformer;Platformer;2D;2D,Wii,81,3.1,No Online Multiplayer
3129,The Bug Butcher,2016,AwfullyNiceStudios,Action;Platformer;2D,PC,81,7.8,not specified
3130,WWE SmackDown! vs. Raw 2006,2005,Yuke's,Action;Sports;Fighting;Fighting;Individual;Wrestling;Combat;Wrestling,PSP,81,8.5,1-4 
3131,Final Fantasy XII: Revenant Wings,2007,"SquareEnix,ThinkandFeel",Strategy;Real-Time;Fantasy;Fantasy;Tactics,DS,81,6.1,1 Player
3132,SoulCalibur V,2012,ProjectSoul,Action;Fighting;Fighting;3D;3D,PlayStation3,81,6.7,not specified
3133,Project CARS,2015,SlightlyMadStudios,Driving;Racing;Simulation;General;Automobile,XboxOne,81,5.8,Up to 16 
3134,Pool Nation,2013,CherryPopGames,Sports;Miscellaneous;Parlor;Individual;Billiards;Billiards,PlayStation3,81,7.5,not specified
3135,Swords & Soldiers,2010,RonimoGames,General;Strategy;General,PlayStation3,81,6.4,not specified
3136,Super Scribblenauts,2010,5THCell,Miscellaneous;Puzzle;Action;Puzzle;General;Puzzle;General,DS,81,8.2,2 
3137,Sonic the Hedgehog 4: Episode I,2010,SonicTeam,Action;General;Platformer;Platformer;2D;2D,Wii,81,6.6,No Online Multiplayer
3138,NCAA Football 09,2008,EATiburon,Sports;Traditional;Team;Football;Sim;Sim,PlayStation3,81,7.3,12  Online
3139,Disney's Toontown Online,2005,DisneyInteractiveStudios,Role-Playing;Massively Multiplayer Online;Massively Multiplayer;Fantasy,PC,81,8.4,Massively Multiplayer
3140,Mortal Kombat: Deception,2004,Midway,Action;Fighting;3D,Xbox,81,8.8,1-2 
3141,Mario vs. Donkey Kong,2004,Nintendo,Action;Platformer;2D,GameBoyAdvance,81,8.1,1 Player
3142,Combat Mission 3: Afrika Korps,2003,BigTimeSoftware,Strategy;Real-Time;Wargame;Real-Time;General,PC,81,8.4,1-2 
3143,EverQuest: The Planes of Power,2002,SonyOnlineEntertainment,Role-Playing;Massively Multiplayer Online;Massively Multiplayer;Fantasy;Fantasy,PC,81,8.2,Massively Multiplayer
3144,Rails Across America,2001,FlyingLabSoftware,Strategy;Real-Time;General;General,PC,81,8.0,1-8 
3145,007: The World is Not Enough,2000,EurocomEntertainmentSoftware,Action;Shooter;First-Person;Modern,Nintendo64,81,7.8,1-4 
3146,Flanker 2.0,1999,FlyingLegends,Simulation;Flight;Modern Jet;Modern Jet;Combat,PC,81,tbd,1-16 
3147,Wasteland 2,2014,InXileEntertainment,PC-style RPG;General;Role-Playing;PC-style RPG;Western-Style,PC,81,7.3,not specified
3148,Muramasa: The Demon Blade,2009,Vanillaware,Role-Playing;Action RPG;Action RPG,Wii,81,8.4,not specified
3149,Kingdoms of Amalur: Reckoning,2012,BigHugeGames,Role-Playing;PC-style RPG;Action RPG,PlayStation3,81,7.7,No Online Multiplayer
3150,Madden NFL 13,2012,EATiburon,Sports;Traditional;Team;Football;Sim;Sim,Xbox360,81,5.8,not specified
3151,Jamestown: Legend of the Lost Colony,2011,"FinalFormGames,LLC",Action;Shooter;Shooter;Scrolling;Scrolling;Shoot-'Em-Up;Vertical,PC,81,7.5,not specified
3152,Poker Smash,2008,VoidStarCreations,Miscellaneous;Puzzle;Puzzle;General;General,Xbox360,81,8.5,5  Online
3153,Tales From The Borderlands: Episode 2 - Atlas Mugged,2015,TelltaleGames,Adventure;General,PlayStation4,81,7.5,not specified
3154,Call of Duty: Black Ops,2010,Treyarch,Action;Shooter;Shooter;First-Person;Historic;Historic;Arcade,PC,81,5.3,not specified
3155,Kohan II: Kings of War,2004,TimeGateStudios,Strategy;Real-Time;Fantasy;General;Fantasy,PC,81,8.0,1-8 
3156,Star Wars Pinball: The Force Awakens,2016,ZenStudios,Action;Pinball,PlayStation4,81,4.8,not specified
3157,College Hoops 2K8,2007,VisualConcepts,Sports;Traditional;Team;Basketball;Sim;Sim,Xbox360,81,6.9,8  Online
3158,Monaco: What's Yours Is Mine,2013,PocketwatchGames,Adventure;General;General,Xbox360,81,7.3,1-4 
3159,Midnight Club: Los Angeles,2008,RockstarSanDiego,Driving;Racing;Simulation;GT / Street;GT / Street;Automobile,Xbox360,81,8.5,Up to 16 
3160,Metal Gear Online,2008,KojimaProductions,Action Adventure;Modern;General,PlayStation3,81,7.7,not specified
3161,Xenosaga Episode III: Also sprach Zarathustra,2006,MonolithSoft,Role-Playing;Console-style RPG,PlayStation2,81,8.7,1 Player
3162,Moonlighter,2018,"11bitstudios,DigitalSun",Role-Playing;Action RPG,PlayStation4,81,7.1,No Online Multiplayer
3163,Phoenix Wright: Ace Attorney - Spirit of Justice,2016,Capcom,Adventure;Visual Novel,3DS,81,8.5,No Online Multiplayer
3164,The Age of Decadence,2015,IronTowerStudio,PC-style RPG;Role-Playing;Western-Style,PC,81,8.1,not specified
3165,Galactic Civilizations III,2014,Stardock,Strategy;Turn-Based;General;4X,PC,81,6.6,Online Multiplayer
3166,Stories Untold,2017,NoCode,Adventure;Text,PC,81,6.8,not specified
3167,Marvel: Ultimate Alliance,2006,VicariousVisions,Role-Playing;Action RPG;Action RPG,PSP,81,7.4,4  Online
3168,Pinball Fantasies,2009,CowboyRodeo,Action;Miscellaneous;Parlor;Pinball;Pinball,PSP,81,7.2,not specified
3169,Catan,2007,BigHugeGames,Miscellaneous;Board Games;Board Games;Board / Card Game,Xbox360,81,8.0,4  Online
3170,Tiger Woods PGA Tour 09 All-Play,2008,EATiburon,Sports;Traditional;Individual;Golf;Sim;Sim,Wii,81,8.7,4  Online
3171,Madden NFL 08,2007,EATiburon,Sports;Traditional;Team;Football;Sim;Sim,PlayStation3,81,5.3,2  Online
3172,Far Cry 5,2018,UbisoftMontreal,Action;Shooter;First-Person;Arcade,PlayStation4,81,6.8,Up to 12 
3173,Slime Rancher,2017,MonomiPark,Action;Shooter;First-Person;Arcade,PC,81,7.8,No Online Multiplayer
3174,Nelly Cootalot: The Fowl Fleet,2016,"ApplicationSystemsHeidelbergSoftwareGmbH,ApplicationSystemsHeidelberg",Adventure;Point-and-Click,PC,81,7.9,No Online Multiplayer
3175,Order of Battle: Pacific,2015,TheArtistocrats,Strategy;Turn-Based;4X,PC,81,5.6,not specified
3176,Mortal Kombat: Deadly Alliance,2002,CriterionGames,Action;Fighting;2D,GameBoyAdvance,81,8.1,1-2 
3177,Mass Effect 2: Overlord,2010,BioWare,Role-Playing;Action RPG;Action RPG,Xbox360,81,7.6,not specified
3178,MX Unleashed,2004,RainbowStudios,Driving;Racing;Motorcycle;Motocross,Xbox,81,8.6,1-2 
3179,Fatal Frame II: Crimson Butterfly,2003,Tecmo,Action Adventure;Horror,PlayStation2,81,9.0,1 Player
3180,Secret Weapons Over Normandy,2003,TotallyGames,Simulation;Flight;WWII,PlayStation2,81,8.2,1-2 
3181,NHL Hitz Pro,2003,NextLevelGames,Sports;Traditional;Ice Hockey;Arcade,Xbox,81,8.8,1-4 
3182,Pokemon Pinball: Ruby & Sapphire,2003,JupiterCorporation,Miscellaneous;Parlor;Pinball,GameBoyAdvance,81,7.7,1-2 
3183,Freekstyle,2002,Page44Studios,Sports;Alternative;Biking,PlayStation2,81,7.2,1-2 
3184,Bomberman Generation,2002,Hudson,Adventure;Third-Person;Fantasy,GameCube,81,8.4,1-4 
3185,All-Star Baseball 2003,2002,AcclaimStudiosAustin,Sports;Traditional;Baseball;Sim,PlayStation2,81,8.4,1-2 
3186,Empire Earth,2001,StainlessSteelStudios,Strategy;Real-Time;Historic;General;Historic,PC,81,8.3,1-8 
3187,FIFA Soccer 2002,2001,EASports,Sports;Traditional;Soccer;Sim,PlayStation,81,5.0,not specified
3188,Ooga Booga,2001,VisualConcepts,Action;General,Dreamcast,81,8.5,not specified
3189,XGIII: Extreme G Racing,2001,Acclaim,Driving;Racing;Futuristic,PlayStation2,81,8.2,1-2 
3190,Star Trek: Deep Space Nine: The Fallen,2000,DoubleHelixGames,Action;Shooter;Shooter;Third-Person;Sci-Fi;Arcade,PC,81,8.1,1 Player
3191,Railroad Tycoon II: Gold Edition,2000,TremorEntertainment,Strategy;Tycoon,Dreamcast,81,8.8,not specified
3192,Parasite Eve,1998,SquareSoft,Role-Playing;General,PlayStation,81,9.0,1 Player
3193,Minit,2018,"JW,Kitty,Jukio,andDom",Adventure;General,PlayStation4,81,6.8,No Online Multiplayer
3194,Valiant Hearts: The Great War,2014,UbisoftMontpellier,Platformer;2D;Action;Platformer;2D,XboxOne,81,8.0,not specified
3195,Fast RMX,2017,Shin'en,Racing;Arcade;Futuristic,Switch,81,7.8,not specified
3196,Maldita Castilla EX: Cursed Castilla,2016,Locomalito,Action;Platformer;2D,XboxOne,81,7.7,not specified
3197,Sam & Max Episode 101: Culture Shock,2006,TelltaleGames,Adventure;General;3D;Point-and-Click;Third-Person,PC,81,8.3,No Online Multiplayer
3198,Overcooked!,2016,GhostTownGamesLtd.,Action;Simulation;Arcade;Virtual;Career,PC,81,8.1,not specified
3199,Child of Eden,2011,QEntertainment,Action;Shooter;Shooter;Third-Person;Rail;Rail;Fantasy,PlayStation3,81,7.8,not specified
3200,Prince of Persia Classic Trilogy HD,2011,Ubisoft,Miscellaneous;Action Adventure;Fantasy;Compilation,PlayStation3,81,7.9,No Online Multiplayer
3201,Mirror's Edge,2009,EADICE,Action;Shooter;First-Person;Modern;Action Adventure;Modern;General;Modern,PC,81,8.1,1 Player
3202,Danganronpa 2: Goodbye Despair,2014,SpikeChunsoft,Action;Adventure;General;Visual Novel,PlayStationVita,81,8.8,No Online Multiplayer
3203,FIFA Soccer 08,2007,EACanada,Sports;Traditional;Team;Soccer;Sim;Sim,PlayStation3,81,7.1,4  Online
3204,Worms: Open Warfare 2,2007,"Team17,TwoTribes",Strategy;Turn-Based;Fantasy;Fantasy;Artillery,DS,81,8.4,1-4 
3205,Rage,2011,idSoftware,Action;Shooter;Shooter;First-Person;Modern;Modern;Arcade,PlayStation3,81,6.3,Up to 4 
3206,TrackMania 2 Canyon,2011,Nadeo,Driving;Racing;Arcade;Arcade;Automobile,PC,81,7.7,not specified
3207,Motorsport Manager,2016,PlaysportGames,Action;Simulation;General;Virtual;Career,PC,81,8.5,No Online Multiplayer
3208,Zero Escape: Zero Time Dilemma,2016,"SpikeChunsoft,Chime",Adventure;Visual Novel,3DS,81,8.2,No Online Multiplayer
3209,WWE SmackDown vs. Raw 2010,2009,Yuke's,Action;Sports;Fighting;Fighting;Individual;Wrestling;Combat;Wrestling,PlayStation3,81,8.1,not specified
3210,Marvel: Ultimate Alliance,2006,RavenSoftware,Role-Playing;Action RPG,PlayStation2,81,8.1,4  Online
3211,Capcom vs. SNK 2: Mark of the Millennium 2001,2001,Capcom,Action;Fighting;2D,PlayStation2,81,8.0,1-2 
3212,Onimusha: Dawn of Dreams,2006,Capcom,Action Adventure;Fantasy,PlayStation2,81,8.8,1-2 
3213,Mortal Kombat: Deception,2004,Midway,Action;Fighting;3D,PlayStation2,81,8.5,1-2 
3214,The Vanishing of Ethan Carter,2015,TheAstronauts,Miscellaneous;General;Adventure;3D;First-Person,PlayStation4,81,7.6,not specified
3215,Pokemon FireRed Version,2004,GameFreak,Role-Playing;Console-style RPG,GameBoyAdvance,81,8.7,1-5 
3216,NBA 2K6,2005,VisualConcepts,Sports;Traditional;Team;Basketball;Sim;Sim,Xbox360,81,8.7,8  Online
3217,Perfect Dark Zero,2005,RareLtd.,Action;Shooter;Shooter;First-Person;Sci-Fi;Sci-Fi;Arcade,Xbox360,81,7.3,1-16 
3218,South Park: The Fractured But Whole,2017,UbisoftSanFrancisco,Role-Playing;General,PC,81,6.6,No Online Multiplayer
3219,Sleeping Dogs,2012,UnitedFrontGames,Modern;Action Adventure;Modern;Open-World,PC,81,8.2,No Online Multiplayer
3220,Skylanders: Spyro's Adventure,2011,ToysforBob,Action;Platformer;Platformer;3D;3D,Wii,81,6.1,not specified
3221,FIFA Soccer 2005,2004,EACanada,Sports;Traditional;Soccer;Sim,PlayStation2,81,7.6,1-8 
3222,FIFA 18,2017,EAVancouver,Sports;Team;Soccer;Sim,PC,81,2.7,not specified
3223,Star Wars Jedi Knight: Jedi Academy,2003,RavenSoftware,Action;Shooter;Shooter;First-Person;Sci-Fi;Sci-Fi;Arcade,PC,81,8.6,Online Multiplayer
3224,The Warriors,2007,"RockstarToronto,RockstarLeeds",Action;Beat-'Em-Up;Beat-'Em-Up;3D,PSP,81,7.8,1-2 
3225,Cities: Skylines - Xbox One Edition,2017,Tantalus,Strategy;Management;Government,XboxOne,81,6.0,No Online Multiplayer
3226,WWE SmackDown vs. Raw 2007,2006,Yuke's,Action;Sports;Fighting;Fighting;Individual;Wrestling;Combat;Wrestling,Xbox360,81,7.9,1-4 
3227,Sine Mora EX,2017,DigitalReality,Action;Shooter;Shoot-'Em-Up;Horizontal,PlayStation4,81,7.6,not specified
3228,Mortal Kombat Komplete Edition,2013,NetherRealmStudios,Action;Miscellaneous;Fighting;Fighting;Compilation;2D;2D,PC,81,8.7,not specified
3229,Deus Ex: The Conspiracy,2002,IonStorm,Action Adventure;Sci-Fi,PlayStation2,81,8.9,1 Player
3230,Ninja Gaiden II,2008,"TeamNinja,Tecmo",Action Adventure;Fantasy;General;Fantasy,Xbox360,81,8.0,1 Player
3231,Valkyrie Profile,2000,Tri-Ace,Role-Playing;Console-style RPG,PlayStation,81,8.8,1 Player
3232,Tiger Woods PGA Tour 10,2009,EATiburon,Sports;Traditional;Individual;Golf;Sim;Sim,PlayStation3,81,7.7,4  Online
3233,Aragami: Shadow Edition,2018,LinceWorks,Action Adventure;General,XboxOne,81,6.8,2 
3234,Ys Origin,2018,Falcom,Role-Playing;Action RPG,XboxOne,81,5.8,No Online Multiplayer
3235,The Darkside Detective,2018,SpookyDoorway,Adventure;General,Switch,81,7.8,No Online Multiplayer
3236,Shadowrun: Dragonfall,2014,HarebrainedSchemesLLC,General;Role-Playing;General,PC,81,8.2,not specified
3237,MechAssault 2: Lone Wolf,2004,Day1Studios,Simulation;Sci-Fi;Mech,Xbox,81,7.5,12  Online
3238,Eets,2006,KleiEntertainment,Action;Platformer;Platformer;2D;2D,PC,81,6.2,not specified
3239,NBA Live 10,2009,EACanada,Sports;Traditional;Team;Basketball;Sim;Sim,PlayStation3,81,7.5,not specified
3240,Phoenix Wright: Ace Attorney - Trials and Tribulations,2007,Capcom,Adventure;First-Person;Visual Novel;Modern;Modern,DS,81,9.0,No Online Multiplayer
3241,Steins;Gate 0,2016,5pb,Adventure;Visual Novel,PlayStation4,81,8.3,not specified
3242,F1 2012,2012,Codemasters,Driving;Racing;Simulation;Formula One;Formula One;Automobile,PlayStation3,81,7.5,not specified
3243,Pokemon LeafGreen Version,2004,GameFreak,Role-Playing;Console-style RPG,GameBoyAdvance,81,8.3,1-5 
3244,Wreckfest,2018,Bugbear,Driving;General;General;Racing;Arcade;Automobile,PC,81,8.3,
3245,The Red Strings Club,2018,Deconstructeam,Adventure;Visual Novel,PC,81,7.9,not specified
3246,World of Warships,2015,Wargaming.net,Action;General;General,PC,81,6.1,Online Multiplayer
3247,Hatsune Miku: Project Diva F 2nd,2014,Sega,Action;Miscellaneous;Rhythm;Music,PlayStationVita,81,8.4,not specified
3248,FIFA Soccer 2005,2004,EACanada,Sports;Traditional;Soccer;Sim,Xbox,81,8.7,1-4 
3249,TOCA Race Driver 2: The Ultimate Racing Simulator,2004,Codemasters,Driving;Racing;Simulation;General;General;GT / Street;Automobile,PC,81,8.1,1-12 
3250,Harvest Moon: Friends of Mineral Town,2003,TOSE,Strategy;Breeding/Constructing,GameBoyAdvance,81,9.0,1 Player
